id,data,aula,slug,trecho_original,versao_lapidada,tipo,pilar,contexto,por_que_importa,clareza,originalidade,tensao,utilidade,corte,reaproveitamento,alinhamento,score_total,prioridade,status,formatos_sugeridos,campanha_sugerida,arquivo_origem
004-engenharia-de-prompt-pt-2-pratica-p006,2026-06-26,Engenharia de prompt pt. 2: prática,004-engenharia-de-prompt-pt-2-pratica,Uma taça de cristal perder para um martelo em teste de resistência significa nada.,"Avaliar ferramenta fora da tarefa é como testar cristal contra martelo: o resultado impressiona, mas não ensina.",analogia,Anti-hype e discernimento,Extraído da linha argumentativa da aula sobre Engenharia de prompt pt. 2: prática.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,3,4,5,28,P2,nova,reels/shorts; carrossel; post LinkedIn,Anti-hype: IA aplicada de verdade,/root/domus-conteudo/aulas/004-engenharia-de-prompt-pt-2-pratica.md
004-engenharia-de-prompt-pt-2-pratica-p007,2026-06-26,Engenharia de prompt pt. 2: prática,004-engenharia-de-prompt-pt-2-pratica,Ela não foi feita para isso.,"Antes de criticar uma IA, pergunte se você a colocou no tipo de problema para o qual ela foi criada.",alerta,Anti-hype e discernimento,Extraído da linha argumentativa da aula sobre Engenharia de prompt pt. 2: prática.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,3,4,4,27,P3,nova,reels/shorts; carrossel; post LinkedIn,Anti-hype: IA aplicada de verdade,/root/domus-conteudo/aulas/004-engenharia-de-prompt-pt-2-pratica.md
004-engenharia-de-prompt-pt-2-pratica-p008,2026-06-26,Engenharia de prompt pt. 2: prática,004-engenharia-de-prompt-pt-2-pratica,Saber usar a ferramenta certa.,Competência em IA é menos saber “a melhor ferramenta” e mais escolher a ferramenta compatível com o trabalho.,tese,Casos de negócio,Extraído da linha argumentativa da aula sobre Engenharia de prompt pt. 2: prática.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,4,4,4,28,P2,nova,reels/shorts; carrossel; post LinkedIn,Implementação prática de IA,/root/domus-conteudo/aulas/004-engenharia-de-prompt-pt-2-pratica.md
005-engenharia-de-prompt-pt-3-avancado-p001,2026-06-26,Engenharia de prompt pt. 3: avançado,005-engenharia-de-prompt-pt-3-avancado,Engenharia de prompt é... garantir que ele faça o que a gente quer.,Prompt avançado começa com uma pergunta desconfortável: você sabe exatamente o que quer?,tese,Gestão antes da IA,Extraído da linha argumentativa da aula sobre Engenharia de prompt pt. 3: avançado.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,3,4,4,27,P2,nova,reels/shorts; carrossel; post LinkedIn,IA com gestão antes da ferramenta,/root/domus-conteudo/aulas/005-engenharia-de-prompt-pt-3-avancado.md
005-engenharia-de-prompt-pt-3-avancado-p002,2026-06-26,Engenharia de prompt pt. 3: avançado,005-engenharia-de-prompt-pt-3-avancado,O que você quer significa também que você tem que saber o que você quer.,A IA não resolve indefinição estratégica; ela amplifica a clareza ou a confusão de quem delega.,frase de impacto,Gestão antes da IA,Extraído da linha argumentativa da aula sobre Engenharia de prompt pt. 3: avançado.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,4,4,4,28,P2,nova,reels/shorts; carrossel; post LinkedIn,IA com gestão antes da ferramenta,/root/domus-conteudo/aulas/005-engenharia-de-prompt-pt-3-avancado.md
005-engenharia-de-prompt-pt-3-avancado-p003,2026-06-26,Engenharia de prompt pt. 3: avançado,005-engenharia-de-prompt-pt-3-avancado,"O primeiro passo é decidir o que você quer, depois como você quer, depois qual ferramenta.","A ordem correta é objetivo, formato, ferramenta e só então execução.",framework,Implementação,Extraído da linha argumentativa da aula sobre Engenharia de prompt pt. 3: avançado.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,3,4,5,28,P2,nova,reels/shorts; carrossel; post LinkedIn,Implementação prática de IA,/root/domus-conteudo/aulas/005-engenharia-de-prompt-pt-3-avancado.md
005-engenharia-de-prompt-pt-3-avancado-p004,2026-06-26,Engenharia de prompt pt. 3: avançado,005-engenharia-de-prompt-pt-3-avancado,Gosto de pensar prompt como delegação.,"Prompt é delegar para uma inteligência não humana: se a delegação é ruim, a entrega também será.",analogia,Empresário operador vs orquestrador,Extraído da linha argumentativa da aula sobre Engenharia de prompt pt. 3: avançado.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,3,4,4,27,P3,nova,reels/shorts; carrossel; post LinkedIn,IA com gestão antes da ferramenta,/root/domus-conteudo/aulas/005-engenharia-de-prompt-pt-3-avancado.md
005-engenharia-de-prompt-pt-3-avancado-p005,2026-06-26,Engenharia de prompt pt. 3: avançado,005-engenharia-de-prompt-pt-3-avancado,Quanta coisa tem numa conversa que a gente não percebe?,"Conversar com IA exige projetar elementos invisíveis da conversa humana: contexto, memória e estrutura.",tese,Implementação,Extraído da linha argumentativa da aula sobre Engenharia de prompt pt. 3: avançado.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,4,4,4,28,P2,nova,reels/shorts; carrossel; post LinkedIn,Implementação prática de IA,/root/domus-conteudo/aulas/005-engenharia-de-prompt-pt-3-avancado.md
005-engenharia-de-prompt-pt-3-avancado-p006,2026-06-26,Engenharia de prompt pt. 3: avançado,005-engenharia-de-prompt-pt-3-avancado,Pode ser porque falta cognição ao modelo.,Às vezes o problema não é o prompt; é usar um modelo incapaz para a tarefa.,objeção respondida,Anti-hype e discernimento,Extraído da linha argumentativa da aula sobre Engenharia de prompt pt. 3: avançado.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,3,4,5,28,P2,nova,reels/shorts; carrossel; post LinkedIn,Anti-hype: IA aplicada de verdade,/root/domus-conteudo/aulas/005-engenharia-de-prompt-pt-3-avancado.md
005-engenharia-de-prompt-pt-3-avancado-p007,2026-06-26,Engenharia de prompt pt. 3: avançado,005-engenharia-de-prompt-pt-3-avancado,Já pensou conversar com uma pessoa que a cada 10 segundos ela perde a memória?,"Sem memória/contexto, a IA trabalha como alguém competente que esquece a conversa o tempo todo.",analogia,Sistemas e alavancagem,Extraído da linha argumentativa da aula sobre Engenharia de prompt pt. 3: avançado.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,3,4,4,27,P3,nova,reels/shorts; carrossel; post LinkedIn,Implementação prática de IA,/root/domus-conteudo/aulas/005-engenharia-de-prompt-pt-3-avancado.md
005-engenharia-de-prompt-pt-3-avancado-p008,2026-06-26,Engenharia de prompt pt. 3: avançado,005-engenharia-de-prompt-pt-3-avancado,Não existe conversa sem contextualização.,Contexto não é enfeite do prompt: é a condição para a tarefa fazer sentido.,frase de impacto,Implementação,Extraído da linha argumentativa da aula sobre Engenharia de prompt pt. 3: avançado.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,4,4,4,28,P2,nova,reels/shorts; carrossel; post LinkedIn,Implementação prática de IA,/root/domus-conteudo/aulas/005-engenharia-de-prompt-pt-3-avancado.md
006-chatgpt-vs-gemini-p001,2026-06-26,ChatGPT vs Gemini,006-chatgpt-vs-gemini,"Saber o que resolver, como resolver, quando resolver e por que resolver é mais importante do que aquela ferramenta legal.",Ferramenta popular não compensa problema mal formulado.,tese,Gestão antes da IA,Extraído da linha argumentativa da aula sobre ChatGPT vs Gemini.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,3,4,4,27,P2,nova,reels/shorts; carrossel; post LinkedIn,IA com gestão antes da ferramenta,/root/domus-conteudo/aulas/006-chatgpt-vs-gemini.md
006-chatgpt-vs-gemini-p002,2026-06-26,ChatGPT vs Gemini,006-chatgpt-vs-gemini,"A gente não começa pela ferramenta, mas sim pelo objetivo ou pelo problema.",O caminho maduro em IA começa no problema e só termina na ferramenta.,framework,Implementação,Extraído da linha argumentativa da aula sobre ChatGPT vs Gemini.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,4,4,4,28,P2,nova,reels/shorts; carrossel; post LinkedIn,Implementação prática de IA,/root/domus-conteudo/aulas/006-chatgpt-vs-gemini.md
006-chatgpt-vs-gemini-p003,2026-06-26,ChatGPT vs Gemini,006-chatgpt-vs-gemini,Agora sim nós podemos começar a colocar a mão nas peças.,"Antes da mão na massa, vem a mecânica: entender como o carro funciona.",analogia,Sistemas e alavancagem,Extraído da linha argumentativa da aula sobre ChatGPT vs Gemini.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,3,4,5,28,P2,nova,reels/shorts; carrossel; post LinkedIn,Implementação prática de IA,/root/domus-conteudo/aulas/006-chatgpt-vs-gemini.md
006-chatgpt-vs-gemini-p004,2026-06-26,ChatGPT vs Gemini,006-chatgpt-vs-gemini,Eu só assino ChatGPT e Gemini... não significa que eu só uso elas.,Assinar ferramenta não é estratégia; uso inteligente depende do papel dela no sistema.,contraste,Anti-hype e discernimento,Extraído da linha argumentativa da aula sobre ChatGPT vs Gemini.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,3,4,4,27,P3,nova,reels/shorts; carrossel; post LinkedIn,Anti-hype: IA aplicada de verdade,/root/domus-conteudo/aulas/006-chatgpt-vs-gemini.md
006-chatgpt-vs-gemini-p005,2026-06-26,ChatGPT vs Gemini,006-chatgpt-vs-gemini,Somando ChatGPT com Gemini vai dar uns 10% do que eu uso.,"Para quem constrói soluções, chat genérico vira apoio — não o centro da operação.",frase de impacto,Agentes e automações reais,Extraído da linha argumentativa da aula sobre ChatGPT vs Gemini.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,4,4,4,28,P2,nova,reels/shorts; carrossel; post LinkedIn,Implementação prática de IA,/root/domus-conteudo/aulas/006-chatgpt-vs-gemini.md
006-chatgpt-vs-gemini-p006,2026-06-26,ChatGPT vs Gemini,006-chatgpt-vs-gemini,Meu maior tempo está sendo gasto desenvolvendo soluções sob medida para os gargalos.,A vantagem competitiva nasce quando IA deixa de ser conversa e vira solução sob medida para gargalo real.,tese,Casos de negócio,Extraído da linha argumentativa da aula sobre ChatGPT vs Gemini.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,3,4,5,28,P2,nova,reels/shorts; carrossel; post LinkedIn,Implementação prática de IA,/root/domus-conteudo/aulas/006-chatgpt-vs-gemini.md
006-chatgpt-vs-gemini-p007,2026-06-26,ChatGPT vs Gemini,006-chatgpt-vs-gemini,Vocês não devem vencer do meu jeito; devem vencer do jeito de vocês.,"A melhor pilha de IA é aquela compatível com seu contexto, maturidade e gargalo.",objeção respondida,Implementação,Extraído da linha argumentativa da aula sobre ChatGPT vs Gemini.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,3,4,4,27,P3,nova,reels/shorts; carrossel; post LinkedIn,Implementação prática de IA,/root/domus-conteudo/aulas/006-chatgpt-vs-gemini.md
006-chatgpt-vs-gemini-p008,2026-06-26,ChatGPT vs Gemini,006-chatgpt-vs-gemini,O propósito do ChatGPT é ser uma espécie de assistente pessoal.,"ChatGPT é ótimo como assistente diário, mas limitado quando a demanda é redesenhar a operação.",definição simples,Anti-hype e discernimento,Extraído da linha argumentativa da aula sobre ChatGPT vs Gemini.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,4,4,4,28,P2,nova,reels/shorts; carrossel; post LinkedIn,Anti-hype: IA aplicada de verdade,/root/domus-conteudo/aulas/006-chatgpt-vs-gemini.md
007-perplexity-e-claude-p001,2026-06-26,Perplexity e Claude,007-perplexity-e-claude,O Perplexity foi criado para ser o concorrente do Google.,Perplexity não é só mais um chat: ele disputa o lugar mental da pesquisa.,definição simples,Anti-hype e discernimento,Extraído da linha argumentativa da aula sobre Perplexity e Claude.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,3,4,4,27,P2,nova,reels/shorts; carrossel; post LinkedIn,Anti-hype: IA aplicada de verdade,/root/domus-conteudo/aulas/007-perplexity-e-claude.md
007-perplexity-e-claude-p002,2026-06-26,Perplexity e Claude,007-perplexity-e-claude,Google é motor de busca; Perplexity se identifica como motor de resposta.,"Buscar links e receber respostas parecem parecidos, mas criam comportamentos muito diferentes no usuário.",contraste,Anti-hype e discernimento,Extraído da linha argumentativa da aula sobre Perplexity e Claude.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,4,4,4,28,P2,nova,reels/shorts; carrossel; post LinkedIn,Anti-hype: IA aplicada de verdade,/root/domus-conteudo/aulas/007-perplexity-e-claude.md
007-perplexity-e-claude-p003,2026-06-26,Perplexity e Claude,007-perplexity-e-claude,"Ele não quer auxiliar na tua busca, mas trazer as respostas até você.","Motor de resposta reduz atrito, mas também pode reduzir a sua verificação.",alerta,Implementação,Extraído da linha argumentativa da aula sobre Perplexity e Claude.,Transforma um ponto didático da aula em ativo editorial reutilizável para empresários que querem aplicar IA com discernimento e foco em negócio.,4,4,4,4,3,4,5,28,P2,nova,reels/shorts; carrossel; post LinkedIn,Implementação prática de IA,/root/domus-conteudo/aulas/007-perplexity-e-claude.md
